PDB_ID	Prot1_Count	Prot2_Count	Prot3_Count	Prot4_Count	Prot5_Count	Prot6_Count	Prot7_Count	Prot8_Count	Prot9_Count	Prot10_Count	Prot11_Count	Prot12_Count	Prot13_Count	Prot14_Count	Prot15_Count	Prot16_Count
2mro	76	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5do2	416	430	428	0	0	0	0	0	0	0	0	0	0	0	0	0
4zqu	124	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4qti	218	212	260	0	0	0	0	0	0	0	0	0	0	0	0	0
4z8l	610	158	187	0	0	0	0	0	0	0	0	0	0	0	0	0
4yeb	267	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5d1k	146	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ypi	1388	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3wih	176	426	438	0	0	0	0	0	0	0	0	0	0	0	0	0
2n01	23	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4zrk	1173	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5dob	237	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4yvq	84	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ydh	658	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4zgq	272	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4wv1	196	448	428	0	0	0	0	0	0	0	0	0	0	0	0	0
4zrj	302	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4wb2	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5d70	115	212	197	0	0	0	0	0	0	0	0	0	0	0	0	0
4uyp	290	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4zfo	71	214	431	213	0	0	0	0	0	0	0	0	0	0	0	0
4rgm	447	426	433	0	0	0	0	0	0	0	0	0	0	0	0	0
5cmn	1284	988	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4rs1	267	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4zv4	780	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5di9	208	128	995	15	0	0	0	0	0	0	0	0	0	0	0	0
5cyk	454	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4rjf	757	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4xlw	465	1011	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5ajk	840	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4pgj	228	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4xhu	674	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4pvz	844	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5eiv	362	88	12	0	0	0	0	0	0	0	0	0	0	0	0	0
4yyp	87	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4qci	409	418	188	0	0	0	0	0	0	0	0	0	0	0	0	0
4yiq	214	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5e6p	504	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5aam	455	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5bvp	219	149	213	0	0	0	0	0	0	0	0	0	0	0	0	0
4xl1	232	444	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4cvw	1745	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5a6w	144	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4wnd	329	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5ajj	138	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3wwq	304	303	152	0	0	0	0	0	0	0	0	0	0	0	0	0
4tq1	258	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4y61	391	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5a3i	646	166	452	436	166	0	0	0	0	0	0	0	0	0	0	0
5dh9	205	128	994	14	0	0	0	0	0	0	0	0	0	0	0	0
4xkl	156	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4uwq	2188	448	316	0	0	0	0	0	0	0	0	0	0	0	0	0
5c0n	262	430	432	0	0	0	0	0	0	0	0	0	0	0	0	0
5aoq	466	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4w4o	424	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4xvp	681	474	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5aaw	1368	573	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4xwj	153	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5d2n	396	491	546	200	18	0	0	0	0	0	0	0	0	0	0	0
5e3e	284	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ypg	430	438	320	0	0	0	0	0	0	0	0	0	0	0	0	0
2mws	75	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4pj2	244	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5dwu	161	181	199	207	0	0	0	0	0	0	0	0	0	0	0	0
5d2l	1091	395	751	925	36	0	0	0	0	0	0	0	0	0	0	0
4yl8	296	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4d2g	772	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4weu	242	468	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5bw7	427	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4zak	267	98	203	239	0	0	0	0	0	0	0	0	0	0	0	0
4zfg	220	215	213	0	0	0	0	0	0	0	0	0	0	0	0	0
4zff	417	423	195	0	0	0	0	0	0	0	0	0	0	0	0	0
4s3o	296	204	190	0	0	0	0	0	0	0	0	0	0	0	0	0
5ee4	595	282	287	0	0	0	0	0	0	0	0	0	0	0	0	0
4uem	281	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5e8d	43	216	210	0	0	0	0	0	0	0	0	0	0	0	0	0
4wem	248	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4uf1	135	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4tq0	735	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4uwx	464	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2n1d	54	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5d1m	146	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5d71	114	211	198	0	0	0	0	0	0	0	0	0	0	0	0	0
5d72	232	426	407	0	0	0	0	0	0	0	0	0	0	0	0	0
4xoi	354	418	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5c0s	242	221	212	0	0	0	0	0	0	0	0	0	0	0	0	0
4rgo	225	213	212	0	0	0	0	0	0	0	0	0	0	0	0	0
5dha	206	127	994	14	0	0	0	0	0	0	0	0	0	0	0	0
4x4m	860	517	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4yn0	168	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ui0	56	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4xnm	416	433	406	0	0	0	0	0	0	0	0	0	0	0	0	0
4yiz	1172	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5cxb	465	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5e7f	380	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5cjs	422	434	103	299	0	0	0	0	0	0	0	0	0	0	0	0
4zpt	427	424	416	0	0	0	0	0	0	0	0	0	0	0	0	0
4yj4	147	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4qnp	772	423	448	0	0	0	0	0	0	0	0	0	0	0	0	0
5c3f	151	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5gpg	110	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5ibk	281	94	151	0	0	0	0	0	0	0	0	0	0	0	0	0
5e94	428	448	210	0	0	0	0	0	0	0	0	0	0	0	0	0
5d1z	427	440	421	453	298	0	0	0	0	0	0	0	0	0	0	0
5j57	264	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5hvf	372	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5hgg	492	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5eg3	301	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5f6k	354	298	36	6	0	0	0	0	0	0	0	0	0	0	0	0
5hpy	382	356	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5jsb	906	696	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ybl	255	436	420	0	0	0	0	0	0	0	0	0	0	0	0	0
5dcq	471	598	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5lxm	266	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5t5f	226	212	216	0	0	0	0	0	0	0	0	0	0	0	0	0
5eoa	145	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5j7c	257	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5ibw	149	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5cw7	450	753	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5ifs	355	887	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5sx4	426	415	377	0	0	0	0	0	0	0	0	0	0	0	0	0
5fo8	639	894	129	0	0	0	0	0	0	0	0	0	0	0	0	0
5ies	219	206	167	0	0	0	0	0	0	0	0	0	0	0	0	0
5eo9	107	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5czv	225	206	211	0	0	0	0	0	0	0	0	0	0	0	0	0
5mi0	281	221	217	0	0	0	0	0	0	0	0	0	0	0	0	0
4zi3	350	123	128	0	0	0	0	0	0	0	0	0	0	0	0	0
5li1	331	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5ays	460	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5cx3	473	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5c0b	550	200	20	396	491	0	0	0	0	0	0	0	0	0	0	0
5sv3	251	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5hvg	801	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5lxq	302	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5czx	454	429	426	0	0	0	0	0	0	0	0	0	0	0	0	0
5ep6	71	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5boz	1556	733	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5d5m	533	196	398	481	0	0	0	0	0	0	0	0	0	0	0	0
5eyp	428	425	130	0	0	0	0	0	0	0	0	0	0	0	0	0
5bt1	493	85	90	0	0	0	0	0	0	0	0	0	0	0	0	0
5ctr	613	418	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5jsn	298	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5dmi	98	223	213	0	0	0	0	0	0	0	0	0	0	0	0	0
4xkh	441	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5k8q	143	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5kho	209	332	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5sx5	425	414	386	0	0	0	0	0	0	0	0	0	0	0	0	0
5l2k	276	98	185	242	0	0	0	0	0	0	0	0	0	0	0	0
5c4v	576	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5szk	140	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5hdq	273	213	218	0	0	0	0	0	0	0	0	0	0	0	0	0
5j3d	660	645	219	1074	0	0	0	0	0	0	0	0	0	0	0	0
5fob	642	902	240	0	0	0	0	0	0	0	0	0	0	0	0	0
5chv	604	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5edv	619	440	304	0	0	0	0	0	0	0	0	0	0	0	0	0
5jg6	127	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5d8j	133	216	214	0	0	0	0	0	0	0	0	0	0	0	0	0
5kov	1736	1527	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5b78	119	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4zrp	799	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5fvk	164	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5fo9	1284	1806	388	0	0	0	0	0	0	0	0	0	0	0	0	0
5d7l	504	197	376	473	0	0	0	0	0	0	0	0	0	0	0	0
2n8j	148	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5b77	116	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5czf	85	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5kn5	429	432	79	0	0	0	0	0	0	0	0	0	0	0	0	0
5et1	662	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5b75	119	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5dju	110	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5ft8	3196	1085	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5g1x	263	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5inb	293	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5ius	232	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5e9d	538	196	20	218	229	0	0	0	0	0	0	0	0	0	0	0
5fhx	122	340	334	0	0	0	0	0	0	0	0	0	0	0	0	0
4z9v	304	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4rt6	805	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5ij9	430	426	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5d1q	214	216	231	214	118	0	0	0	0	0	0	0	0	0	0	0
5eb1	295	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5fr2	187	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5hk5	505	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5e95	92	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5j8h	148	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5f1b	158	87	215	0	0	0	0	0	0	0	0	0	0	0	0	0
5jlv	850	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5i5k	3266	442	426	0	0	0	0	0	0	0	0	0	0	0	0	0
5djt	144	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5j28	586	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5ejc	519	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5lz3	124	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4z2m	271	153	141	0	0	0	0	0	0	0	0	0	0	0	0	0
5jhf	158	263	809	14	18	0	0	0	0	0	0	0	0	0	0	0
5ksb	362	357	400	482	22	0	0	0	0	0	0	0	0	0	0	0
4z9k	258	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5tar	184	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5te6	341	223	210	0	0	0	0	0	0	0	0	0	0	0	0	0
5j3h	14	116	112	271	0	0	0	0	0	0	0	0	0	0	0	0
5k59	551	585	422	424	0	0	0	0	0	0	0	0	0	0	0	0
5d50	1095	575	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5jhl	385	216	211	0	0	0	0	0	0	0	0	0	0	0	0	0
5te7	225	210	336	0	0	0	0	0	0	0	0	0	0	0	0	0
5jh5	260	146	85	103	0	0	0	0	0	0	0	0	0	0	0	0
5ks9	364	354	385	480	32	0	0	0	0	0	0	0	0	0	0	0
5kw9	289	215	219	0	0	0	0	0	0	0	0	0	0	0	0	0
5glh	452	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4zs7	139	222	210	0	0	0	0	0	0	0	0	0	0	0	0	0
5d1x	218	212	127	197	115	0	0	0	0	0	0	0	0	0	0	0
4xr8	764	398	294	0	0	0	0	0	0	0	0	0	0	0	0	0
5fqd	1579	748	588	0	0	0	0	0	0	0	0	0	0	0	0	0
5f5s	177	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5szi	174	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5k22	156	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5kvd	108	220	221	0	0	0	0	0	0	0	0	0	0	0	0	0
5ee5	201	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5d28	457	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5ikc	424	424	179	0	0	0	0	0	0	0	0	0	0	0	0	0
5cd5	343	220	207	0	0	0	0	0	0	0	0	0	0	0	0	0
5mhs	489	631	616	0	0	0	0	0	0	0	0	0	0	0	0	0
5l8j	253	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5f3x	380	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2n13	86	76	76	0	0	0	0	0	0	0	0	0	0	0	0	0
5j56	254	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5fr1	184	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5ibl	221	604	432	430	0	0	0	0	0	0	0	0	0	0	0	0
5eof	148	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ww2	203	243	275	96	0	0	0	0	0	0	0	0	0	0	0	0
5sws	273	97	9	198	239	0	0	0	0	0	0	0	0	0	0	0
2n73	69	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5hps	374	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5kvf	105	220	220	0	0	0	0	0	0	0	0	0	0	0	0	0
5m72	150	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5hxb	391	2155	750	0	0	0	0	0	0	0	0	0	0	0	0	0
5men	276	100	9	200	240	0	0	0	0	0	0	0	0	0	0	0
5dc4	100	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5kve	101	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5imt	460	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5hys	884	866	854	0	0	0	0	0	0	0	0	0	0	0	0	0
5jdo	249	245	141	145	140	144	0	0	0	0	0	0	0	0	0	0
5f3b	435	426	209	0	0	0	0	0	0	0	0	0	0	0	0	0
5d7j	396	482	528	196	0	0	0	0	0	0	0	0	0	0	0	0
4wwk	188	240	270	99	0	0	0	0	0	0	0	0	0	0	0	0
5drz	434	454	30	0	0	0	0	0	0	0	0	0	0	0	0	0
5fug	340	221	359	0	0	0	0	0	0	0	0	0	0	0	0	0
5ksa	182	190	195	242	11	0	0	0	0	0	0	0	0	0	0	0
5eib	429	430	156	15	0	0	0	0	0	0	0	0	0	0	0	0
5elu	91	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5grj	118	108	213	0	0	0	0	0	0	0	0	0	0	0	0	0
5kwy	444	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5c0c	553	200	20	399	494	0	0	0	0	0	0	0	0	0	0	0
5ip4	219	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5f4e	233	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5fzt	306	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4udm	96	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4xxw	458	408	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5gzn	1170	447	427	0	0	0	0	0	0	0	0	0	0	0	0	0
5dmj	495	349	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5b76	120	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5l6y	94	232	212	0	0	0	0	0	0	0	0	0	0	0	0	0
5hlz	816	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5jem	809	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5foa	1284	1804	378	0	0	0	0	0	0	0	0	0	0	0	0	0
5eu6	276	100	9	204	244	0	0	0	0	0	0	0	0	0	0	0
5eql	82	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5fcu	104	217	212	0	0	0	0	0	0	0	0	0	0	0	0	0
5fv2	347	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5jze	152	317	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5c07	553	200	20	398	492	0	0	0	0	0	0	0	0	0	0	0
5c08	552	200	20	380	489	0	0	0	0	0	0	0	0	0	0	0
5ij0	430	426	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5ixd	420	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5b64	180	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5igx	334	192	190	0	0	0	0	0	0	0	0	0	0	0	0	0
5j4a	232	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5itz	430	420	13	127	0	0	0	0	0	0	0	0	0	0	0	0
5ioh	587	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5imy	946	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5szj	175	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5d3f	445	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5jyl	193	452	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5kvg	107	214	218	0	0	0	0	0	0	0	0	0	0	0	0	0
5fw5	271	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5d7i	532	197	398	484	0	0	0	0	0	0	0	0	0	0	0	0
5lcv	811	226	212	0	0	0	0	0	0	0	0	0	0	0	0	0
5t1d	650	99	177	213	217	0	0	0	0	0	0	0	0	0	0	0
5jmc	1675	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5lz6	126	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2nbv	110	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5lrw	556	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5ghw	233	211	21	0	0	0	0	0	0	0	0	0	0	0	0	0
5hpk	372	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5te4	341	224	210	0	0	0	0	0	0	0	0	0	0	0	0	0
5jke	464	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5hhm	424	196	18	390	480	0	0	0	0	0	0	0	0	0	0	0
5hho	276	100	195	240	9	0	0	0	0	0	0	0	0	0	0	0
5jtl	620	471	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5jto	620	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5jtm	620	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5lqb	128	219	217	0	0	0	0	0	0	0	0	0	0	0	0	0
5jtr	620	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5c09	552	200	20	397	490	0	0	0	0	0	0	0	0	0	0	0
5jtp	620	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5swz	1069	395	36	788	960	0	0	0	0	0	0	0	0	0	0	0
5jtq	620	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5c0a	552	200	20	394	490	0	0	0	0	0	0	0	0	0	0	0
5jtn	620	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5e6j	630	148	150	0	0	0	0	0	0	0	0	0	0	0	0	0
5d93	475	423	424	0	0	0	0	0	0	0	0	0	0	0	0	0
5d96	471	428	429	0	0	0	0	0	0	0	0	0	0	0	0	0
5c67	448	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5jhw	218	566	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5gy2	883	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5v62	349	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5t0f	167	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5th9	534	522	661	0	0	0	0	0	0	0	0	0	0	0	0	0
5wql	538	1295	12	4	4	0	0	0	0	0	0	0	0	0	0	0
5nhu	98	752	63	0	0	0	0	0	0	0	0	0	0	0	0	0
5tdy	76	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5usl	453	424	420	0	0	0	0	0	0	0	0	0	0	0	0	0
5nwm	132	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5jw9	35	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5mj3	302	155	86	0	0	0	0	0	0	0	0	0	0	0	0	0
5t5b	411	422	302	0	0	0	0	0	0	0	0	0	0	0	0	0
5gjk	94	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5m2j	139	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5w06	198	219	216	0	0	0	0	0	0	0	0	0	0	0	0	0
5b71	431	441	185	0	0	0	0	0	0	0	0	0	0	0	0	0
5vob	667	237	135	170	108	222	214	0	0	0	0	0	0	0	0	0
5gzo	780	428	426	0	0	0	0	0	0	0	0	0	0	0	0	0
5thp	786	713	1141	0	0	0	0	0	0	0	0	0	0	0	0	0
5o76	770	14	147	0	0	0	0	0	0	0	0	0	0	0	0	0
5xot	276	99	9	203	242	0	0	0	0	0	0	0	0	0	0	0
6b9j	456	424	422	0	0	0	0	0	0	0	0	0	0	0	0	0
5t29	232	211	146	0	0	0	0	0	0	0	0	0	0	0	0	0
5u4m	255	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5nvl	319	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5vey	186	76	59	0	0	0	0	0	0	0	0	0	0	0	0	0
5vmm	280	260	654	276	0	0	0	0	0	0	0	0	0	0	0	0
5omb	244	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6atk	2675	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5kxh	350	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5nvk	680	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5vx3	573	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5xeq	525	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5lp5	1065	625	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5m2i	886	726	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5wy2	287	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5o2u	146	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5wrv	23	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5wb7	2003	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5jq6	320	204	212	0	0	0	0	0	0	0	0	0	0	0	0	0
5ky5	352	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5wgg	440	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5o05	230	617	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5uk5	194	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5tvq	253	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5tuv	202	207	53	0	0	0	0	0	0	0	0	0	0	0	0	0
5npo	263	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5tgh	570	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5n88	252	79	80	0	0	0	0	0	0	0	0	0	0	0	0	0
5xov	548	200	20	414	490	0	0	0	0	0	0	0	0	0	0	0
5oo6	5848	1184	105	0	0	0	0	0	0	0	0	0	0	0	0	0
5tz2	213	212	114	0	0	0	0	0	0	0	0	0	0	0	0	0
5mad	629	915	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5lgk	1221	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5vwy	153	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5wt9	208	216	109	0	0	0	0	0	0	0	0	0	0	0	0	0
5mv8	479	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5sxp	242	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5m2m	899	762	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5ush	453	430	424	0	0	0	0	0	0	0	0	0	0	0	0	0
5xbf	467	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5iia	501	421	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5whk	211	212	254	99	0	0	0	0	0	0	0	0	0	0	0	0
5tp6	148	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
