pdb_id	delta_G	complex_count	mean_nearest_opposite_A	mean_nonpolar_to_nonpolar_cross_A	mean_nonpolar_to_charged_cross_A	avg_bfactor_total	avg_bfactor_interface	N	n_pos	n_neg	net_charge	n_ARG	n_LYS	n_ASP	n_GLU	anisotropy_ratio	min_pos_neg	count_pos_neg_leq_cutoff	mean_nn_dist_all
2ly4	-36.88	130	9.182006	7.824341	9.413615	0.0	0.0	17.0	7.0	10.0	-3.0	2.0	5.0	6.0	4.0	4.165870258412463	0.3418331572139764	2.0	0.5109276584337251
2y5b	-30.69	940	9.307446	7.053682	8.89604	21.46	17.11	58.0	32.0	26.0	6.0	15.0	17.0	10.0	16.0	7.222130997830068	0.167072380322429	3.0	0.2498147423659873
2lp4	-13.69	353	9.854954	7.920575	9.795934	0.0	0.0	27.0	11.0	16.0	-5.0	4.0	7.0	9.0	7.0	9.01795809282257	0.2257402335877467	2.0	0.3688101483036084
2lnk	-47.93	241	10.370329	6.332121	8.530149	1.46	0.79	35.0	18.0	17.0	1.0	9.0	9.0	8.0	9.0	4.801069390879687	0.2393637569480533	6.0	0.3226734050637335
2lfw	-47.1	219	10.058442	6.641911	9.408584	0.0	0.0	19.0	10.0	9.0	1.0	7.0	3.0	3.0	6.0	11.838505088190963	0.3533485944239482	0.0	0.4002353292185773
2lqh	-23.23	139	8.187342	6.845939	8.670155	0.0	0.0	22.0	8.0	14.0	-6.0	2.0	6.0	7.0	7.0	2.361672391343921	0.4202983549093507	0.0	0.5675494072941336
2yq7	-42.56	163	9.561974	6.200047	8.794341	24.55	27.05	10.0	4.0	6.0	-2.0	3.0	1.0	3.0	3.0	9.462201394366428	0.5915800900711872	1.0	0.7716631225235853
2m04	-45.66	199	9.763759	7.318511	8.204245	19.82	18.22	21.0	9.0	12.0	-3.0	9.0	0.0	4.0	8.0	11.72127514193086	0.4337284714935764	1.0	0.5829355704185921
2m49	-28.54	434	9.74577	9.386104	7.690426	3.25	3.04	36.0	20.0	16.0	4.0	6.0	14.0	2.0	14.0	10.780030064126189	0.2210982303065435	1.0	0.2567346479976825
2m0j	-45.21	176	9.314883	6.880912	9.489182	0.0	0.0	26.0	12.0	14.0	-2.0	8.0	4.0	5.0	9.0	4.998609042731124	0.3780370749018222	1.0	0.5135073078116388
2lz6	-28.09	136	9.040057	7.123137	9.462854	9.14	8.8	11.0	6.0	5.0	1.0	3.0	3.0	2.0	3.0	2.283962280929828	0.61464202829942	0.0	0.6809160111350142
2m86	-49.0	134	12.229762	7.404685	10.763733	0.0	0.0	4.0	3.0	1.0	2.0	1.0	2.0	1.0	0.0	177.43624917113553	0.6584099645789416	0.0	1.2110993896009998
2m55	-25.43	167	9.306662	8.099508	8.760983	0.0	0.0	15.0	5.0	10.0	-5.0	1.0	4.0	3.0	7.0	4.4561501640142085	0.662912527692909	0.0	0.7892579891023889
2m5a	-41.77	116	11.458357	7.232315	9.4101	0.76	0.54	9.0	4.0	5.0	-1.0	2.0	2.0	3.0	2.0	9.816765315140843	0.3978181733929158	1.0	0.5839810482139156
2lww	-41.35	170	8.82358	6.865099	9.038441	6.0	6.0	21.0	12.0	9.0	3.0	6.0	6.0	6.0	3.0	2.967465433803329	0.3069359175911981	1.0	0.4726876138335347
2m0g	-40.39	249	10.548144	7.599411	9.156725	0.0	0.0	27.0	15.0	12.0	3.0	8.0	7.0	5.0	7.0	2.3071803095169243	0.3033793062741861	3.0	0.4265323342951885
2m5b	-28.54	188	11.278802	5.839032	9.332251	37.96	37.72	7.0	3.0	4.0	-1.0	2.0	1.0	3.0	1.0	18.563982699468767	0.5102481049172591	0.0	0.6641557971264501
2mcn	-32.66	133	7.985095	7.379709	7.513231	10.0	10.0	14.0	6.0	8.0	-2.0	3.0	3.0	5.0	3.0	3.367722760601601	0.4897846521761191	1.0	0.6329557403999777
2ru4	-39.38	199	12.637184	6.40483	10.903853	37.31	35.99	14.0	5.0	9.0	-4.0	1.0	4.0	1.0	8.0	3.756649283751384	0.410082089442948	1.0	0.6302400375756972
2mbb	-22.18	114	9.436201	7.596092	8.236492	0.0	0.0	16.0	9.0	7.0	2.0	4.0	5.0	2.0	5.0	2.3140374227958804	0.4188767821865743	2.0	0.5473870708703128
2mej	-27.22	339	10.141799	7.278419	8.096267	0.32	0.35	17.0	10.0	7.0	3.0	6.0	4.0	3.0	4.0	4.883984120715073	0.4516091591236962	1.0	0.5767133526659969
2mre	-26.95	112	9.079852	6.54967	8.796957	0.0	0.0	9.0	6.0	3.0	3.0	4.0	2.0	2.0	1.0	6.063068678905867	0.6166614309293944	0.0	0.7347690465059447
2mnu	-37.89	119	10.172482	7.971166	9.39306	0.0	0.0	9.0	3.0	6.0	-3.0	1.0	2.0	4.0	2.0	10.525915962335	0.7556165894934204	0.0	0.9625870964773316
2ruk	-26.35	128	6.762817	8.853309	7.31043	0.0	0.0	18.0	10.0	8.0	2.0	1.0	9.0	4.0	4.0	11.942630469430426	0.3954352769906674	0.0	0.4054096238207577
2mp0	-9.14	398	10.209057	8.34782	8.379457	0.0	0.0	19.0	7.0	12.0	-5.0	3.0	4.0	3.0	9.0	6.051354402275894	0.4441504849505938	0.0	0.4950804588458485
2mak	-20.03	210	10.490006	6.98382	7.255916	38.85	38.4	43.0	20.0	23.0	-3.0	8.0	12.0	12.0	11.0	22.681007151214512	0.1708770368599758	2.0	0.1504071860724974
2mj5	-30.63	128	9.198608	6.490222	10.555445	10.0	10.0	6.0	4.0	2.0	2.0	2.0	2.0	0.0	2.0	3.894349170773895	0.7095767570574439	0.0	0.8375051362004976
2mfq	-30.16	137	11.045555	6.655279	10.417715	0.0	0.0	12.0	5.0	7.0	-2.0	3.0	2.0	5.0	2.0	13.383206809886834	0.3814095400652207	2.0	0.6461468028396323
2mjw	-29.72	390	11.388886	6.982097	8.25817	0.81	0.98	45.0	26.0	19.0	7.0	12.0	14.0	4.0	15.0	5.1641488286560095	0.2449003393437544	5.0	0.2592514974958982
2mur	-28.73	122	8.756336	6.853289	8.561769	0.0	0.0	10.0	5.0	5.0	0.0	3.0	2.0	2.0	3.0	3.755415411374641	0.6231709612973103	0.0	0.742920307838675
2mlz	-27.7	539	11.665284	7.397296	10.322306	12.17	7.49	44.0	22.0	22.0	0.0	10.0	12.0	8.0	14.0	8.62161445321453	0.1628262683963068	5.0	0.2696526468793279
2mly	-32.53	582	14.754725	7.26094	13.011378	11.3	7.5	29.0	15.0	14.0	1.0	8.0	7.0	5.0	9.0	12.146703333256768	0.2379288723779599	1.0	0.358026561373658
2mlx	-30.81	523	9.475771	7.555277	9.363299	12.53	7.51	42.0	20.0	22.0	-2.0	9.0	11.0	6.0	16.0	12.010416646003335	0.1970563050675505	3.0	0.2931787474398232
2mzd	-34.57	115	8.062386	6.736849	8.860239	0.0	0.0	14.0	7.0	7.0	0.0	4.0	3.0	4.0	3.0	3.1444287124631707	0.5160079473151633	0.0	0.6099166293932615
2n2h	-34.43	152	18.184958	6.55731	12.345778	0.0	0.0	14.0	6.0	8.0	-2.0	2.0	4.0	3.0	5.0	13.69041976156245	0.4034312449389972	2.0	0.5484134032996169
2mv7	-50.27	94	10.416887	6.471358	10.307474	0.0	0.0	9.0	5.0	4.0	1.0	4.0	1.0	2.0	2.0	8.85509505471532	0.4943953124522884	0.0	0.5623803538281176
2rvb	-39.06	156	8.492516	7.826416	6.915672	0.0	0.0	26.0	12.0	14.0	-2.0	2.0	10.0	2.0	12.0	9.586507595968545	0.3099311432757917	5.0	0.4118876160027748
2mro	-21.83	120	10.522083	6.678682	9.111023	2.63	3.88	8.0	6.0	2.0	4.0	3.0	3.0	1.0	1.0	7.762416236346942	0.5957131423707123	0.0	0.7370439743421112
2n01	-34.25	129	8.583092	7.525649	8.262133	0.0	0.0	16.0	9.0	7.0	2.0	6.0	3.0	5.0	2.0	3.714839949312596	0.3208480303953841	2.0	0.4724559976015655
2mws	-24.81	154	7.167542	7.47543	9.922879	2.17	2.3	11.0	6.0	5.0	1.0	4.0	2.0	3.0	2.0	7.349986931872154	0.3998750442895167	1.0	0.5188886556051576
2n1d	-41.22	226	12.919116	7.209704	10.829233	0.0	0.0	20.0	8.0	12.0	-4.0	5.0	3.0	4.0	8.0	5.192513278407228	0.2796381387017998	2.0	0.4520741140158393
2n8j	-45.49	170	10.571039	7.089548	10.407296	0.0	0.0	18.0	8.0	10.0	-2.0	2.0	6.0	0.0	10.0	9.493096860905474	0.4731219702746924	0.0	0.5295833603496676
2nbv	-28.72	188	7.08249	6.033634	8.262458	0.73	0.85	9.0	5.0	4.0	1.0	0.0	5.0	4.0	0.0	9.427700038808656	0.4667370219030538	1.0	0.674959069163006
